reading_id,plant_id,component_id,sensor_id,sensor_type,timestamp,value,unit_of_measure,state_of_charge_pct,state_of_health_pct,charge_discharge_cycles,power_mw,energy_mwh,voltage_v,current_a,temperature_c,quality_flag,alarm_status,ingestion_datetime
BR-0000000421,PLT-0033,BAT-MOD-015,SENS-1129,temperature,2024-12-09T09:12:48,686.451628,C,61.97,88.02,4646,-0.346,44.053,734.931,-470.928,21.03,GOOD,FAULT,2025-12-09T14:25:05
BR-0000000422,PLT-0075,BAT-MOD-004,SENS-7083,temperature,2024-12-09T09:41:54,916.292540,C,36.87,91.30,4280,0.316,12.769,772.093,408.684,22.48,GOOD,CRITICAL,2025-12-09T14:25:05
BR-0000000423,PLT-0042,BAT-MOD-011,SENS-3616,current,2024-12-09T09:40:40,232.141265,A,91.42,89.27,1935,-0.105,83.647,756.280,-139.445,40.40,GOOD,FAULT,2025-12-09T14:25:05
BR-0000000424,PLT-0021,BAT-MOD-013,SENS-8903,power,2024-12-09T09:40:16,261.288862,MW,58.77,98.94,3679,-0.292,78.994,725.022,-402.224,26.07,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000000425,PLT-0091,BAT-MOD-050,SENS-3307,current,2024-12-09T09:40:26,962.492787,A,30.13,93.38,142,0.383,3.067,775.508,493.813,17.27,GOOD,FAULT,2025-12-09T14:25:05
BR-0000000426,PLT-0099,BAT-MOD-002,SENS-6027,power,2024-12-09T09:57:10,14.369560,MW,30.71,96.94,3761,0.118,56.606,670.386,176.437,21.68,SUSPECT,NORMAL,2025-12-09T14:25:05
BR-0000000427,PLT-0068,BAT-MOD-015,SENS-1272,soh,2024-12-09T09:16:25,222.485553,%,78.38,94.61,1038,0.123,54.304,774.821,159.137,34.53,GOOD,WARNING,2025-12-09T14:25:05
BR-0000000428,PLT-0055,BAT-MOD-036,SENS-9036,soc,2024-12-09T09:32:36,267.971995,%,55.45,94.37,3717,0.324,87.222,651.846,497.020,43.69,BAD,NORMAL,2025-12-09T14:25:05
BR-0000000429,PLT-0008,BAT-MOD-008,SENS-8865,current,2024-12-09T09:49:13,721.387463,A,20.10,96.37,609,-0.114,14.039,774.855,-147.094,37.94,NOT_VERIFIED,FAULT,2025-12-09T14:25:05
BR-0000000430,PLT-0044,BAT-MOD-015,SENS-8729,current,2024-12-09T09:37:26,419.812196,A,31.31,86.25,3009,0.231,16.121,763.429,303.217,31.82,GOOD,CRITICAL,2025-12-09T14:25:05
BR-0000000431,PLT-0071,BAT-MOD-031,SENS-6582,power,2024-12-09T09:32:38,525.138377,MW,44.42,90.82,4737,0.005,55.597,789.952,5.858,33.97,GOOD,CRITICAL,2025-12-09T14:25:05
BR-0000000432,PLT-0095,BAT-MOD-046,SENS-4978,voltage,2024-12-09T09:01:26,636.920786,V,75.43,90.01,2224,-0.133,93.933,700.428,-189.279,36.88,NOT_VERIFIED,CRITICAL,2025-12-09T14:25:05
BR-0000000433,PLT-0099,BAT-MOD-041,SENS-2221,soc,2024-12-09T09:38:06,491.773934,%,53.97,96.31,4366,0.037,55.639,736.185,50.062,36.93,GOOD,FAULT,2025-12-09T14:25:05
BR-0000000434,PLT-0019,BAT-MOD-043,SENS-3848,temperature,2024-12-09T09:24:24,123.865472,C,60.89,89.02,571,-0.005,84.772,696.355,-6.947,15.93,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000000435,PLT-0072,BAT-MOD-021,SENS-6950,power,2024-12-09T09:31:02,371.971596,MW,82.71,94.06,2670,-0.285,76.253,783.768,-364.154,40.97,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000000436,PLT-0012,BAT-MOD-036,SENS-5825,temperature,2024-12-09T09:08:43,278.005722,C,29.00,97.67,449,-0.152,90.230,786.076,-193.148,20.45,BAD,WARNING,2025-12-09T14:25:05
BR-0000000437,PLT-0099,BAT-MOD-045,SENS-8410,soh,2024-12-09T09:23:12,922.931847,%,44.73,92.45,1214,-0.257,27.508,772.143,-332.623,24.84,GOOD,CRITICAL,2025-12-09T14:25:05
BR-0000000438,PLT-0024,BAT-MOD-008,SENS-2119,soc,2024-12-09T09:12:06,133.398518,%,38.59,87.17,2653,0.168,29.304,623.120,269.105,25.18,GOOD,WARNING,2025-12-09T14:25:05
BR-0000000439,PLT-0073,BAT-MOD-021,SENS-1543,temperature,2024-12-09T09:20:20,682.194259,C,20.32,87.93,1075,0.340,70.329,776.716,437.840,42.34,NOT_VERIFIED,FAULT,2025-12-09T14:25:05
BR-0000000440,PLT-0001,BAT-MOD-025,SENS-1945,power,2024-12-09T09:18:23,809.715734,MW,36.56,89.60,4997,-0.246,50.930,624.171,-394.500,38.69,GOOD,WARNING,2025-12-09T14:25:05
BR-0000000441,PLT-0009,BAT-MOD-039,SENS-9101,voltage,2024-12-09T09:22:42,647.629953,V,46.27,88.37,4487,-0.325,19.136,769.073,-422.969,24.51,SUSPECT,FAULT,2025-12-09T14:25:05
BR-0000000442,PLT-0062,BAT-MOD-021,SENS-7690,soc,2024-12-09T09:36:19,309.870184,%,42.70,86.65,1831,0.259,62.924,717.441,360.354,41.44,NOT_VERIFIED,WARNING,2025-12-09T14:25:05
BR-0000000443,PLT-0017,BAT-MOD-021,SENS-2507,temperature,2024-12-09T09:26:24,437.204353,C,29.75,92.70,4373,-0.258,26.496,729.795,-353.573,19.27,BAD,WARNING,2025-12-09T14:25:05
BR-0000000444,PLT-0041,BAT-MOD-037,SENS-8782,temperature,2024-12-09T09:16:17,950.648835,C,82.08,95.82,1793,-0.182,45.356,730.774,-249.309,28.13,GOOD,WARNING,2025-12-09T14:25:05
BR-0000000445,PLT-0094,BAT-MOD-007,SENS-7659,voltage,2024-12-09T09:03:42,126.242412,V,72.05,91.56,673,0.228,10.846,716.399,318.110,42.09,BAD,NORMAL,2025-12-09T14:25:05
BR-0000000446,PLT-0051,BAT-MOD-026,SENS-1681,voltage,2024-12-09T09:00:34,285.396080,V,81.52,95.24,1382,-0.240,78.477,640.664,-375.203,28.30,GOOD,WARNING,2025-12-09T14:25:05
BR-0000000447,PLT-0033,BAT-MOD-020,SENS-6402,soh,2024-12-09T09:41:45,36.307192,%,82.38,85.86,233,0.181,67.007,682.198,264.607,19.47,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000000448,PLT-0029,BAT-MOD-036,SENS-2419,voltage,2024-12-09T09:44:11,83.320972,V,69.22,97.03,923,0.070,63.177,609.023,114.569,25.13,BAD,CRITICAL,2025-12-09T14:25:05
BR-0000000449,PLT-0080,BAT-MOD-043,SENS-8488,temperature,2024-12-09T09:33:50,116.854185,C,64.91,88.80,338,-0.380,95.545,780.476,-486.907,33.80,GOOD,CRITICAL,2025-12-09T14:25:05
BR-0000000450,PLT-0045,BAT-MOD-001,SENS-8425,power,2024-12-09T09:00:55,869.682885,MW,25.98,85.90,356,0.046,27.126,753.578,61.512,21.74,SUSPECT,NORMAL,2025-12-09T14:25:05
BR-0000000451,PLT-0017,BAT-MOD-003,SENS-7383,soc,2024-12-09T09:04:32,886.081945,%,20.71,91.45,866,-0.148,40.009,646.985,-228.698,17.47,SUSPECT,NORMAL,2025-12-09T14:25:05
BR-0000000452,PLT-0094,BAT-MOD-009,SENS-9878,current,2024-12-09T09:32:36,629.164892,A,89.61,91.35,578,0.231,57.064,760.051,304.026,39.53,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000000453,PLT-0049,BAT-MOD-038,SENS-7643,soh,2024-12-09T09:59:27,202.877466,%,53.70,89.53,1248,-0.066,97.004,719.197,-91.428,23.80,NOT_VERIFIED,WARNING,2025-12-09T14:25:05
BR-0000000454,PLT-0075,BAT-MOD-048,SENS-6070,temperature,2024-12-09T09:18:19,588.816360,C,35.26,98.73,4557,-0.284,13.343,652.719,-434.667,27.85,GOOD,FAULT,2025-12-09T14:25:05
BR-0000000455,PLT-0084,BAT-MOD-029,SENS-7937,soc,2024-12-09T09:42:07,796.918592,%,73.26,91.97,2028,0.293,6.384,610.358,479.255,40.73,SUSPECT,WARNING,2025-12-09T14:25:05
BR-0000000456,PLT-0036,BAT-MOD-008,SENS-4681,power,2024-12-09T09:10:23,756.408007,MW,52.17,97.29,359,0.208,74.746,743.532,279.115,35.69,GOOD,FAULT,2025-12-09T14:25:05
BR-0000000457,PLT-0087,BAT-MOD-048,SENS-8500,current,2024-12-09T09:50:57,589.852374,A,36.43,86.83,343,-0.268,51.743,782.851,-342.199,26.70,GOOD,FAULT,2025-12-09T14:25:05
BR-0000000458,PLT-0067,BAT-MOD-013,SENS-2259,current,2024-12-09T09:41:47,356.729773,A,36.85,87.71,4988,-0.246,84.635,658.630,-373.390,16.42,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000000459,PLT-0097,BAT-MOD-034,SENS-2930,temperature,2024-12-09T09:13:29,562.177682,C,35.36,96.91,1365,-0.118,52.623,641.279,-184.475,15.92,GOOD,CRITICAL,2025-12-09T14:25:05
BR-0000000460,PLT-0003,BAT-MOD-007,SENS-1179,power,2024-12-09T09:26:37,101.896346,MW,34.96,96.38,4454,-0.043,86.457,661.090,-64.923,43.19,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000000461,PLT-0011,BAT-MOD-009,SENS-8620,soc,2024-12-09T09:41:32,614.221245,%,29.12,99.73,1532,0.167,32.984,635.552,262.343,38.54,GOOD,FAULT,2025-12-09T14:25:05
BR-0000000462,PLT-0068,BAT-MOD-027,SENS-3409,soc,2024-12-09T09:20:47,52.985782,%,89.00,90.19,1158,0.080,39.735,712.658,112.839,15.22,GOOD,FAULT,2025-12-09T14:25:05
BR-0000000463,PLT-0009,BAT-MOD-022,SENS-6653,voltage,2024-12-09T09:55:14,852.889555,V,23.12,95.03,735,-0.351,59.677,711.382,-493.924,26.37,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000000464,PLT-0058,BAT-MOD-001,SENS-9447,soc,2024-12-09T09:11:04,444.045874,%,51.63,95.47,3638,0.302,8.973,612.053,493.292,34.41,GOOD,FAULT,2025-12-09T14:25:05
BR-0000000465,PLT-0066,BAT-MOD-030,SENS-7672,temperature,2024-12-09T09:02:56,625.171354,C,45.00,99.60,1039,-0.019,86.068,632.187,-29.856,39.04,NOT_VERIFIED,CRITICAL,2025-12-09T14:25:05
BR-0000000466,PLT-0032,BAT-MOD-031,SENS-2822,soh,2024-12-09T09:55:43,22.223732,%,78.29,96.47,1443,-0.160,36.668,718.400,-222.603,21.99,BAD,WARNING,2025-12-09T14:25:05
BR-0000000467,PLT-0069,BAT-MOD-001,SENS-8455,temperature,2024-12-09T09:55:02,52.489250,C,55.48,95.19,1935,-0.128,10.033,705.894,-181.465,22.93,NOT_VERIFIED,FAULT,2025-12-09T14:25:05
BR-0000000468,PLT-0032,BAT-MOD-047,SENS-2995,power,2024-12-09T09:01:19,421.980392,MW,34.08,86.30,3499,-0.065,51.546,719.599,-90.356,40.02,GOOD,WARNING,2025-12-09T14:25:05
BR-0000000469,PLT-0005,BAT-MOD-008,SENS-4102,soc,2024-12-09T09:31:52,690.932891,%,30.88,89.45,3469,-0.105,59.603,701.252,-149.067,19.75,GOOD,WARNING,2025-12-09T14:25:05
BR-0000000470,PLT-0091,BAT-MOD-022,SENS-6041,voltage,2024-12-09T09:51:18,895.994163,V,57.42,90.44,3637,-0.248,56.947,618.748,-400.157,27.19,GOOD,WARNING,2025-12-09T14:25:05
BR-0000000471,PLT-0095,BAT-MOD-026,SENS-6272,soh,2024-12-09T09:26:44,606.553769,%,88.00,97.81,141,0.333,16.640,704.712,472.423,24.92,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000000472,PLT-0065,BAT-MOD-021,SENS-2606,voltage,2024-12-09T09:47:23,215.481091,V,50.51,86.61,2281,0.309,0.097,661.104,467.962,20.98,BAD,WARNING,2025-12-09T14:25:05
BR-0000000473,PLT-0069,BAT-MOD-015,SENS-6705,voltage,2024-12-09T09:46:49,254.630774,V,58.65,87.59,1883,-0.280,3.407,609.030,-459.308,39.41,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000000474,PLT-0012,BAT-MOD-019,SENS-8742,power,2024-12-09T09:06:34,143.400626,MW,75.36,93.08,3682,0.102,78.521,770.263,132.047,39.62,SUSPECT,NORMAL,2025-12-09T14:25:05
BR-0000000475,PLT-0019,BAT-MOD-029,SENS-6701,voltage,2024-12-09T09:50:47,245.730252,V,72.50,90.58,3046,0.090,41.520,673.226,134.310,43.91,BAD,WARNING,2025-12-09T14:25:05
BR-0000000476,PLT-0030,BAT-MOD-017,SENS-3433,power,2024-12-09T09:40:33,283.495871,MW,49.63,88.63,3574,0.156,92.864,629.559,248.139,41.52,BAD,CRITICAL,2025-12-09T14:25:05
BR-0000000477,PLT-0018,BAT-MOD-006,SENS-9708,voltage,2024-12-09T09:33:14,446.270867,V,73.72,90.58,1726,-0.071,17.113,615.066,-115.338,18.32,BAD,NORMAL,2025-12-09T14:25:05
BR-0000000478,PLT-0058,BAT-MOD-035,SENS-5843,temperature,2024-12-09T09:25:31,106.342830,C,36.79,99.65,881,-0.343,16.677,732.191,-468.759,37.57,GOOD,FAULT,2025-12-09T14:25:05
BR-0000000479,PLT-0049,BAT-MOD-043,SENS-4735,current,2024-12-09T09:13:01,185.578196,A,45.87,98.91,3259,0.239,98.422,726.756,328.868,38.48,BAD,NORMAL,2025-12-09T14:25:05
BR-0000000480,PLT-0045,BAT-MOD-043,SENS-9758,voltage,2024-12-09T09:52:19,706.215016,V,34.63,88.76,3560,0.110,57.027,681.218,161.863,25.03,SUSPECT,CRITICAL,2025-12-09T14:25:05
BR-0000000481,PLT-0013,BAT-MOD-001,SENS-2156,temperature,2024-12-09T09:03:44,455.103679,C,30.76,94.08,3595,-0.130,22.004,604.822,-214.270,36.43,GOOD,FAULT,2025-12-09T14:25:05
BR-0000000482,PLT-0008,BAT-MOD-016,SENS-2620,power,2024-12-09T09:37:12,416.724167,MW,57.96,92.43,1643,-0.006,11.927,787.714,-7.802,15.24,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000000483,PLT-0077,BAT-MOD-019,SENS-1481,current,2024-12-09T09:27:08,420.233172,A,63.03,89.52,3562,0.265,2.132,763.300,346.804,18.63,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000000484,PLT-0017,BAT-MOD-036,SENS-4536,current,2024-12-09T09:47:11,441.718585,A,21.60,96.81,1713,0.132,10.144,737.655,179.306,25.53,SUSPECT,NORMAL,2025-12-09T14:25:05
BR-0000000485,PLT-0005,BAT-MOD-014,SENS-2504,voltage,2024-12-09T09:29:04,89.252357,V,76.20,98.89,4599,-0.211,77.427,704.197,-299.372,26.23,SUSPECT,WARNING,2025-12-09T14:25:05
BR-0000000486,PLT-0075,BAT-MOD-022,SENS-9432,soc,2024-12-09T09:29:09,407.250603,%,89.88,97.01,456,-0.209,77.831,699.895,-299.323,17.37,GOOD,FAULT,2025-12-09T14:25:05
BR-0000000487,PLT-0097,BAT-MOD-008,SENS-7656,soh,2024-12-09T09:27:11,691.409606,%,89.11,88.04,630,-0.140,0.740,764.889,-182.561,40.32,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000000488,PLT-0013,BAT-MOD-003,SENS-5475,power,2024-12-09T09:06:03,124.414740,MW,62.28,91.30,4007,0.228,61.208,677.819,337.011,27.83,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000000489,PLT-0010,BAT-MOD-044,SENS-5217,power,2024-12-09T09:07:13,408.203427,MW,94.43,93.39,1773,-0.299,76.708,767.295,-389.082,39.41,NOT_VERIFIED,CRITICAL,2025-12-09T14:25:05
BR-0000000490,PLT-0033,BAT-MOD-025,SENS-4300,current,2024-12-09T09:24:21,334.270372,A,89.43,89.61,625,-0.153,58.967,727.621,-210.564,20.90,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000000491,PLT-0083,BAT-MOD-011,SENS-6733,voltage,2024-12-09T09:19:47,758.652659,V,53.97,92.55,2116,-0.077,65.252,701.396,-109.995,15.58,GOOD,FAULT,2025-12-09T14:25:05
BR-0000000492,PLT-0032,BAT-MOD-021,SENS-5713,soc,2024-12-09T09:22:55,71.889860,%,39.34,93.99,1622,-0.022,78.705,655.113,-32.921,43.18,SUSPECT,WARNING,2025-12-09T14:25:05
BR-0000000493,PLT-0010,BAT-MOD-030,SENS-2551,power,2024-12-09T09:08:08,877.877974,MW,65.09,95.53,3658,0.209,5.662,789.065,265.134,34.68,SUSPECT,NORMAL,2025-12-09T14:25:05
BR-0000000494,PLT-0099,BAT-MOD-031,SENS-2038,current,2024-12-09T09:55:45,352.138309,A,68.70,98.45,1334,0.095,37.012,745.482,127.556,32.71,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000000495,PLT-0036,BAT-MOD-025,SENS-7698,soh,2024-12-09T09:08:42,290.528374,%,37.78,97.90,4768,-0.199,96.304,617.779,-321.662,16.66,GOOD,FAULT,2025-12-09T14:25:05
BR-0000000496,PLT-0097,BAT-MOD-025,SENS-5743,power,2024-12-09T09:19:14,628.257796,MW,56.34,90.46,1225,-0.077,42.159,678.624,-113.826,29.32,NOT_VERIFIED,WARNING,2025-12-09T14:25:05
BR-0000000497,PLT-0084,BAT-MOD-029,SENS-4045,voltage,2024-12-09T09:58:50,228.838638,V,58.05,93.58,4771,-0.064,68.228,614.700,-104.862,42.11,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000000498,PLT-0074,BAT-MOD-009,SENS-1115,soh,2024-12-09T09:54:52,676.904242,%,26.93,96.76,1113,-0.319,40.881,706.666,-451.307,16.91,BAD,WARNING,2025-12-09T14:25:05
BR-0000000499,PLT-0034,BAT-MOD-018,SENS-4848,temperature,2024-12-09T09:57:00,680.698463,C,77.98,89.88,3838,-0.055,28.039,791.204,-69.059,32.23,GOOD,FAULT,2025-12-09T14:25:05
BR-0000000500,PLT-0080,BAT-MOD-006,SENS-2859,soh,2024-12-09T09:52:37,899.454563,%,43.22,88.23,305,0.074,56.326,779.663,95.008,30.19,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000000501,PLT-0094,BAT-MOD-047,SENS-8265,current,2024-12-09T09:15:36,741.965204,A,79.65,99.03,837,0.104,42.433,730.175,141.979,26.36,BAD,FAULT,2025-12-09T14:25:05
BR-0000000502,PLT-0042,BAT-MOD-040,SENS-3162,temperature,2024-12-09T09:32:29,694.376421,C,24.39,96.34,508,0.028,50.687,688.719,40.225,41.59,BAD,WARNING,2025-12-09T14:25:05
BR-0000000503,PLT-0080,BAT-MOD-039,SENS-5902,voltage,2024-12-09T09:54:01,884.374404,V,32.38,99.51,1117,-0.323,67.679,691.628,-466.920,16.89,GOOD,FAULT,2025-12-09T14:25:05
BR-0000000504,PLT-0050,BAT-MOD-022,SENS-3633,temperature,2024-12-09T09:40:44,838.003414,C,50.26,97.91,4400,0.071,1.022,614.190,115.195,24.93,GOOD,WARNING,2025-12-09T14:25:05
BR-0000000505,PLT-0072,BAT-MOD-040,SENS-2186,temperature,2024-12-09T09:34:25,333.555973,C,48.44,89.92,2996,0.314,83.405,628.494,499.302,26.29,GOOD,WARNING,2025-12-09T14:25:05
BR-0000000506,PLT-0067,BAT-MOD-035,SENS-4236,soh,2024-12-09T09:39:34,24.983641,%,57.01,89.32,4230,-0.118,30.243,779.547,-151.266,35.46,NOT_VERIFIED,WARNING,2025-12-09T14:25:05
BR-0000000507,PLT-0075,BAT-MOD-003,SENS-6019,voltage,2024-12-09T09:36:10,225.543475,V,20.47,89.63,4376,0.189,90.605,746.251,252.664,40.12,BAD,NORMAL,2025-12-09T14:25:05
BR-0000000508,PLT-0031,BAT-MOD-041,SENS-6477,current,2024-12-09T09:47:37,317.376845,A,22.79,97.17,1069,0.038,98.487,699.655,53.714,40.38,SUSPECT,WARNING,2025-12-09T14:25:05
BR-0000000509,PLT-0077,BAT-MOD-027,SENS-8501,soc,2024-12-09T09:46:03,897.852023,%,44.30,92.50,267,-0.279,19.441,786.227,-355.325,30.25,BAD,FAULT,2025-12-09T14:25:05
BR-0000000510,PLT-0003,BAT-MOD-044,SENS-1905,voltage,2024-12-09T09:43:13,986.090261,V,23.39,92.97,2016,-0.315,85.301,776.577,-406.125,21.86,BAD,NORMAL,2025-12-09T14:25:05
BR-0000000511,PLT-0096,BAT-MOD-014,SENS-6389,power,2024-12-09T09:08:35,812.578060,MW,79.27,92.96,3896,0.049,10.533,608.142,80.636,16.79,GOOD,CRITICAL,2025-12-09T14:25:05
BR-0000000512,PLT-0001,BAT-MOD-040,SENS-3871,power,2024-12-09T09:54:29,299.594268,MW,28.74,95.65,4346,0.076,52.064,620.124,123.007,35.06,GOOD,FAULT,2025-12-09T14:25:05
BR-0000000513,PLT-0009,BAT-MOD-008,SENS-7781,current,2024-12-09T09:21:27,861.895220,A,23.44,87.35,874,-0.047,35.791,670.176,-69.595,21.99,NOT_VERIFIED,NORMAL,2025-12-09T14:25:05
BR-0000000514,PLT-0017,BAT-MOD-038,SENS-9387,voltage,2024-12-09T09:31:18,318.182710,V,83.64,85.34,3423,0.321,85.799,795.559,403.175,17.71,NOT_VERIFIED,NORMAL,2025-12-09T14:25:05
BR-0000000515,PLT-0079,BAT-MOD-011,SENS-1209,current,2024-12-09T09:31:41,412.448225,A,89.38,99.97,1687,0.295,18.533,776.451,379.867,29.89,BAD,WARNING,2025-12-09T14:25:05
BR-0000000516,PLT-0073,BAT-MOD-048,SENS-4395,soh,2024-12-09T09:22:44,155.178061,%,57.07,90.39,2395,0.106,7.367,706.217,149.699,27.03,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000000517,PLT-0076,BAT-MOD-044,SENS-9063,temperature,2024-12-09T09:27:46,406.391389,C,72.31,96.89,601,-0.312,8.224,714.820,-437.115,28.38,BAD,CRITICAL,2025-12-09T14:25:05
BR-0000000518,PLT-0026,BAT-MOD-029,SENS-5891,soc,2024-12-09T09:02:39,739.781637,%,36.39,90.49,4103,-0.032,41.806,674.704,-47.288,34.82,NOT_VERIFIED,NORMAL,2025-12-09T14:25:05
BR-0000000519,PLT-0006,BAT-MOD-049,SENS-7470,current,2024-12-09T09:24:29,455.366521,A,83.68,98.56,4890,0.193,9.626,645.498,298.749,35.88,BAD,NORMAL,2025-12-09T14:25:05
BR-0000000520,PLT-0086,BAT-MOD-026,SENS-1090,voltage,2024-12-09T09:40:39,690.442145,V,38.81,91.37,891,0.276,43.953,779.775,354.303,24.05,GOOD,FAULT,2025-12-09T14:25:05
BR-0000000521,PLT-0075,BAT-MOD-049,SENS-6598,voltage,2024-12-09T09:31:40,719.290233,V,87.88,94.97,4737,0.280,78.231,754.168,371.319,29.43,BAD,NORMAL,2025-12-09T14:25:05
BR-0000000522,PLT-0085,BAT-MOD-013,SENS-9240,soc,2024-12-09T09:36:14,840.072803,%,88.86,97.18,692,-0.250,78.401,654.504,-382.071,22.96,SUSPECT,NORMAL,2025-12-09T14:25:05
BR-0000000523,PLT-0096,BAT-MOD-013,SENS-8652,soc,2024-12-09T09:46:25,896.886845,%,43.61,99.36,4014,-0.349,51.797,783.085,-445.242,17.40,SUSPECT,NORMAL,2025-12-09T14:25:05
BR-0000000524,PLT-0099,BAT-MOD-047,SENS-8390,soc,2024-12-09T09:29:35,417.915461,%,58.09,89.94,4266,-0.282,80.843,638.430,-441.550,40.91,NOT_VERIFIED,CRITICAL,2025-12-09T14:25:05
BR-0000000525,PLT-0050,BAT-MOD-048,SENS-9674,current,2024-12-09T09:11:56,589.324027,A,65.96,91.80,4138,0.276,79.196,780.612,354.002,16.09,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000000526,PLT-0056,BAT-MOD-004,SENS-9273,soh,2024-12-09T09:24:31,512.034380,%,78.56,99.18,3274,-0.303,42.801,654.495,-463.695,19.15,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000000527,PLT-0078,BAT-MOD-034,SENS-2305,voltage,2024-12-09T09:16:00,779.917675,V,36.33,91.74,4304,0.192,77.265,638.839,301.183,25.80,SUSPECT,NORMAL,2025-12-09T14:25:05
BR-0000000528,PLT-0027,BAT-MOD-047,SENS-2139,power,2024-12-09T09:41:11,708.534975,MW,72.77,91.61,379,0.305,4.077,778.300,392.336,26.69,BAD,NORMAL,2025-12-09T14:25:05
BR-0000000529,PLT-0088,BAT-MOD-013,SENS-4386,soh,2024-12-09T09:45:35,682.037240,%,39.17,89.41,1797,-0.272,46.161,734.071,-369.907,37.01,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000000530,PLT-0088,BAT-MOD-004,SENS-3427,soh,2024-12-09T09:24:30,499.982055,%,92.73,94.42,4310,0.304,77.749,709.711,428.708,22.05,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000000531,PLT-0027,BAT-MOD-038,SENS-9134,temperature,2024-12-09T09:05:41,585.654866,C,40.92,90.08,2505,0.280,46.662,766.321,366.000,22.46,GOOD,CRITICAL,2025-12-09T14:25:05
BR-0000000532,PLT-0025,BAT-MOD-036,SENS-2012,temperature,2024-12-09T09:34:12,496.480366,C,48.65,98.31,3399,-0.012,14.786,707.294,-16.313,31.07,SUSPECT,NORMAL,2025-12-09T14:25:05
BR-0000000533,PLT-0089,BAT-MOD-037,SENS-8265,temperature,2024-12-09T09:43:52,98.425718,C,39.17,93.61,471,-0.199,26.963,736.584,-270.128,15.24,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000000534,PLT-0074,BAT-MOD-048,SENS-4768,current,2024-12-09T09:04:37,958.032314,A,32.06,94.90,1128,-0.059,17.599,610.590,-97.181,32.65,SUSPECT,NORMAL,2025-12-09T14:25:05
BR-0000000535,PLT-0047,BAT-MOD-009,SENS-9452,voltage,2024-12-09T09:35:00,933.018985,V,92.29,96.95,982,-0.182,75.762,606.387,-299.606,43.43,NOT_VERIFIED,NORMAL,2025-12-09T14:25:05
BR-0000000536,PLT-0048,BAT-MOD-003,SENS-1144,current,2024-12-09T09:06:09,647.390177,A,63.77,85.58,2725,-0.182,68.854,628.202,-290.069,42.37,GOOD,FAULT,2025-12-09T14:25:05
BR-0000000537,PLT-0011,BAT-MOD-001,SENS-1901,current,2024-12-09T09:25:19,203.391351,A,60.20,95.98,3549,-0.175,31.797,708.788,-247.137,40.94,SUSPECT,FAULT,2025-12-09T14:25:05
BR-0000000538,PLT-0059,BAT-MOD-038,SENS-4918,soh,2024-12-09T09:33:37,704.896445,%,74.73,99.30,703,0.049,68.462,747.995,65.661,27.35,SUSPECT,WARNING,2025-12-09T14:25:05
BR-0000000539,PLT-0030,BAT-MOD-046,SENS-7951,temperature,2024-12-09T09:18:31,922.183371,C,24.87,96.84,111,0.212,1.964,634.584,334.095,21.86,GOOD,CRITICAL,2025-12-09T14:25:05
BR-0000000540,PLT-0044,BAT-MOD-011,SENS-8361,voltage,2024-12-09T09:58:00,295.384601,V,86.92,90.50,2677,0.044,41.560,652.999,67.567,18.32,NOT_VERIFIED,CRITICAL,2025-12-09T14:25:05
BR-0000000541,PLT-0097,BAT-MOD-046,SENS-8549,power,2024-12-09T09:57:15,535.803381,MW,43.25,90.52,4744,0.117,48.645,716.665,162.581,15.09,SUSPECT,FAULT,2025-12-09T14:25:05
BR-0000000542,PLT-0002,BAT-MOD-042,SENS-3750,soh,2024-12-09T09:07:59,453.703863,%,73.53,96.64,1842,-0.084,45.855,652.650,-127.963,30.29,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000000543,PLT-0013,BAT-MOD-045,SENS-5769,temperature,2024-12-09T09:46:12,232.522069,C,60.23,87.25,2941,0.235,87.433,682.070,344.899,15.00,NOT_VERIFIED,NORMAL,2025-12-09T14:25:05
BR-0000000544,PLT-0014,BAT-MOD-023,SENS-1934,soc,2024-12-09T09:29:59,584.860783,%,52.27,91.77,1859,-0.246,6.296,689.311,-356.209,37.88,GOOD,FAULT,2025-12-09T14:25:05
